0.017,[0.6648473143577576, 0.21348758041858673, 0.4166748523712158, 0.6664711833000183, 0.0, 0.0, 0.0, 0.0, 20.90250015258789]
0.018,[0.6652222275733948, 0.24440453946590424, 0.4002797305583954, 0.6669700741767883, 0.0, 0.0, 0.0, 0.0, 22.01576042175293]
0.019,[0.6655446290969849, 0.28294509649276733, 0.375612735748291, 0.6674486398696899, 0.0, 0.0, 0.0, 0.0, 23.078371047973633]
0.020,[0.6656231880187988, 0.3176558017730713, 0.3480018377304077, 0.6677016019821167, 0.0, 0.0, 0.0, 0.0, 24.086721420288086]
0.021,[0.6654651165008545, 0.3478164076805115, 0.31827017664909363, 0.6677212715148926, 0.0, 0.0, 0.0, 0.0, 25.031068801879883]
0.022,[0.6650995016098022, 0.3740845322608948, 0.28640905022621155, 0.6675237417221069, 0.0, 0.0, 0.0, 0.0, 25.955394744873047]
0.023,[0.6645559072494507, 0.39711007475852966, 0.2522760331630707, 0.6671245098114014, 0.0, 0.0, 0.0, 0.0, 26.85845184326172]
0.024,[0.6648240685462952, 0.38268741965293884, 0.2743827700614929, 0.6674955487251282, 0.0, 0.0, 0.0, 0.0, 27.7320613861084]
0.025,[0.66510009765625, 0.36136600375175476, 0.30259397625923157, 0.6678470969200134, 0.0, 0.0, 0.0, 0.0, 28.568796157836914]
0.026,[0.6652352809906006, 0.3379061222076416, 0.32873034477233887, 0.6680446863174438, 0.0, 0.0, 0.0, 0.0, 29.367807388305664]
0.027,[0.6652206778526306, 0.3131003975868225, 0.3520393967628479, 0.6680907607078552, 0.0, 0.0, 0.0, 0.0, 30.123485565185547]
0.028,[0.6650642156600952, 0.287023663520813, 0.3728153109550476, 0.6680052876472473, 0.0, 0.0, 0.0, 0.0, 30.858980178833008]
0.029,[0.6647751927375793, 0.25964078307151794, 0.3914127051830292, 0.6678077578544617, 0.0, 0.0, 0.0, 0.0, 31.57320213317871]
0.030,[0.6648852825164795, 0.2769593894481659, 0.38002264499664307, 0.6680330038070679, 0.0, 0.0, 0.0, 0.0, 32.26125717163086]
0.031,[0.6649678349494934, 0.2994820475578308, 0.36335107684135437, 0.6682518124580383, 0.0, 0.0, 0.0, 0.0, 32.91867446899414]
0.032,[0.6649501919746399, 0.32071006298065186, 0.34532374143600464, 0.668382465839386, 0.0, 0.0, 0.0, 0.0, 33.54461669921875]
0.033,[0.6648373007774353, 0.33994051814079285, 0.32661357522010803, 0.6684197783470154, 0.0, 0.0, 0.0, 0.0, 34.135860443115234]
0.034,[0.6646421551704407, 0.35732612013816833, 0.30731767416000366, 0.6683686971664429, 0.0, 0.0, 0.0, 0.0, 34.71080017089844]
0.035,[0.6643779277801514, 0.3730912208557129, 0.28744781017303467, 0.6682342290878296, 0.0, 0.0, 0.0, 0.0, 35.26946258544922]
0.036,[0.6644614338874817, 0.3630886971950531, 0.3003130257129669, 0.6684204339981079, 0.0, 0.0, 0.0, 0.0, 35.808902740478516]
0.037,[0.6645535230636597, 0.34865325689315796, 0.3172270655632019, 0.6685979962348938, 0.0, 0.0, 0.0, 0.0, 36.326385498046875]
0.038,[0.6645901203155518, 0.3332127034664154, 0.33344483375549316, 0.6687117218971252, 0.0, 0.0, 0.0, 0.0, 36.82179641723633]
0.039,[0.66456538438797, 0.3173587918281555, 0.348381906747818, 0.6687638163566589, 0.0, 0.0, 0.0, 0.0, 37.2932243347168]
0.040,[0.6644816994667053, 0.3011913597583771, 0.3620930016040802, 0.6687626838684082, 0.0, 0.0, 0.0, 0.0, 37.74955749511719]
0.041,[0.6644684076309204, 0.3113436698913574, 0.3536606729030609, 0.6688421964645386, 0.0, 0.0, 0.0, 0.0, 38.1905632019043]
0.042,[0.6644278764724731, 0.32488009333610535, 0.34150341153144836, 0.6689026355743408, 0.0, 0.0, 0.0, 0.0, 38.61451721191406]
0.043,[0.6643440127372742, 0.3379943072795868, 0.3286006450653076, 0.6689212918281555, 0.0, 0.0, 0.0, 0.0, 39.020694732666016]
0.044,[0.6642221212387085, 0.35018616914749146, 0.31546661257743835, 0.6688974499702454, 0.0, 0.0, 0.0, 0.0, 39.407806396484375]
0.045,[0.664069414138794, 0.36147525906562805, 0.3021887540817261, 0.6688321232795715, 0.0, 0.0, 0.0, 0.0, 39.7813835144043]
0.046,[0.6641079187393188, 0.3542787730693817, 0.31077271699905396, 0.6689401865005493, 0.0, 0.0, 0.0, 0.0, 40.141357421875]
0.047,[0.6641552448272705, 0.344020813703537, 0.32224148511886597, 0.6690459251403809, 0.0, 0.0, 0.0, 0.0, 40.48671340942383]
0.048,[0.6641772985458374, 0.33321112394332886, 0.3334430158138275, 0.6691197752952576, 0.0, 0.0, 0.0, 0.0, 40.817535400390625]
0.049,[0.6641696095466614, 0.3222801387310028, 0.3439454436302185, 0.6691632270812988, 0.0, 0.0, 0.0, 0.0, 41.13309097290039]
0.050,[0.6641320586204529, 0.31130069494247437, 0.3537479043006897, 0.6691813468933105, 0.0, 0.0, 0.0, 0.0, 41.43782043457031]
0.051,[0.6641095280647278, 0.31819117069244385, 0.347683846950531, 0.669222354888916, 0.0, 0.0, 0.0, 0.0, 41.731781005859375]
0.052,[0.6640703678131104, 0.3275037407875061, 0.3390278220176697, 0.6692519783973694, 0.0, 0.0, 0.0, 0.0, 42.01427459716797]
0.053,[0.6640095114707947, 0.3366677463054657, 0.32994818687438965, 0.6692611575126648, 0.0, 0.0, 0.0, 0.0, 42.28509521484375]
0.054,[0.663930356502533, 0.34531790018081665, 0.3208138048648834, 0.669249415397644, 0.0, 0.0, 0.0, 0.0, 42.54375076293945]
0.055,[0.6638375520706177, 0.35344430804252625, 0.3116869628429413, 0.6692160367965698, 0.0, 0.0, 0.0, 0.0, 42.79300308227539]
0.056,[0.6638559699058533, 0.3482414484024048, 0.3175882399082184, 0.6692818999290466, 0.0, 0.0, 0.0, 0.0, 43.03292465209961]
0.057,[0.6638822555541992, 0.34088265895843506, 0.32556188106536865, 0.6693475842475891, 0.0, 0.0, 0.0, 0.0, 43.26311492919922]
0.058,[0.6638964414596558, 0.3331974744796753, 0.3334541916847229, 0.6693972945213318, 0.0, 0.0, 0.0, 0.0, 43.48371505737305]
0.059,[0.6638956665992737, 0.32549619674682617, 0.34095028042793274, 0.6694313287734985, 0.0, 0.0, 0.0, 0.0, 43.694461822509766]
0.060,[0.6638791561126709, 0.3178294599056244, 0.34803369641304016, 0.6694528460502625, 0.0, 0.0, 0.0, 0.0, 43.897674560546875]
0.061,[0.6638574004173279, 0.3226494789123535, 0.34362539649009705, 0.6694745421409607, 0.0, 0.0, 0.0, 0.0, 44.093475341796875]
0.062,[0.6638246178627014, 0.32922497391700745, 0.33737173676490784, 0.669489324092865, 0.0, 0.0, 0.0, 0.0, 44.28159713745117]
0.063,[0.6637803316116333, 0.3357703387737274, 0.3308561444282532, 0.6694937944412231, 0.0, 0.0, 0.0, 0.0, 44.4620246887207]
0.064,[0.6637269854545593, 0.342019259929657, 0.32434511184692383, 0.6694873571395874, 0.0, 0.0, 0.0, 0.0, 44.63458251953125]
0.065,[0.6636676788330078, 0.34795475006103516, 0.31788086891174316, 0.6694689989089966, 0.0, 0.0, 0.0, 0.0, 44.80070495605469]
0.066,[0.6636773347854614, 0.34413740038871765, 0.3220674991607666, 0.6695110201835632, 0.0, 0.0, 0.0, 0.0, 44.96049880981445]
0.067,[0.6636930704116821, 0.33876198530197144, 0.3277720808982849, 0.6695540547370911, 0.0, 0.0, 0.0, 0.0, 45.11381912231445]
0.068,[0.6637030243873596, 0.3331752121448517, 0.3334748446941376, 0.6695883870124817, 0.0, 0.0, 0.0, 0.0, 45.26078796386719]
0.069,[0.6637052893638611, 0.32760322093963623, 0.33894476294517517, 0.6696141362190247, 0.0, 0.0, 0.0, 0.0, 45.401329040527344]
0.070,[0.6636983156204224, 0.32208073139190674, 0.34416520595550537, 0.6696338653564453, 0.0, 0.0, 0.0, 0.0, 45.53671646118164]
0.071,[0.6636798977851868, 0.32556504011154175, 0.34089529514312744, 0.6696457862854004, 0.0, 0.0, 0.0, 0.0, 45.667076110839844]
0.072,[0.6636538505554199, 0.3303518295288086, 0.3362729549407959, 0.6696531772613525, 0.0, 0.0, 0.0, 0.0, 45.792301177978516]
0.073,[0.6636212468147278, 0.3351593315601349, 0.33147287368774414, 0.6696551442146301, 0.0, 0.0, 0.0, 0.0, 45.91244125366211]
0.074,[0.6635842323303223, 0.3397911489009857, 0.326689749956131, 0.6696507334709167, 0.0, 0.0, 0.0, 0.0, 46.027435302734375]
0.075,[0.6635444164276123, 0.34422942996025085, 0.3219541907310486, 0.669639527797699, 0.0, 0.0, 0.0, 0.0, 46.13808059692383]
0.076,[0.6635496616363525, 0.34136030077934265, 0.3250313699245453, 0.6696680784225464, 0.0, 0.0, 0.0, 0.0, 46.24445343017578]
0.077,[0.6635600328445435, 0.3373290002346039, 0.32924994826316833, 0.669697642326355, 0.0, 0.0, 0.0, 0.0, 46.34652328491211]
0.078,[0.6635679602622986, 0.3331473767757416, 0.33350104093551636, 0.6697218418121338, 0.0, 0.0, 0.0, 0.0, 46.44438171386719]
0.079,[0.6635712385177612, 0.3289831876754761, 0.33761271834373474, 0.6697415113449097, 0.0, 0.0, 0.0, 0.0, 46.53800964355469]
0.080,[0.6635691523551941, 0.3248620629310608, 0.3415672779083252, 0.6697577834129333, 0.0, 0.0, 0.0, 0.0, 46.6281623840332]
0.081,[0.6635538935661316, 0.32747524976730347, 0.33907291293144226, 0.6697648763656616, 0.0, 0.0, 0.0, 0.0, 46.71492385864258]
0.082,[0.6635332703590393, 0.33108580112457275, 0.3355512022972107, 0.6697685718536377, 0.0, 0.0, 0.0, 0.0, 46.79826354980469]
0.083,[0.6635085940361023, 0.33473870158195496, 0.33189627528190613, 0.669769287109375, 0.0, 0.0, 0.0, 0.0, 46.87823486328125]
0.084,[0.6634817719459534, 0.338285893201828, 0.3282555937767029, 0.6697658896446228, 0.0, 0.0, 0.0, 0.0, 46.95481872558594]
0.085,[0.6634531021118164, 0.3417087495326996, 0.3246532380580902, 0.669758677482605, 0.0, 0.0, 0.0, 0.0, 47.02847671508789]
0.086,[0.6634568572044373, 0.3394842743873596, 0.32700350880622864, 0.6697786450386047, 0.0, 0.0, 0.0, 0.0, 47.099273681640625]
0.087,[0.6634647250175476, 0.33635836839675903, 0.3302443325519562, 0.6697996854782104, 0.0, 0.0, 0.0, 0.0, 47.16720199584961]
0.088,[0.6634708046913147, 0.33311423659324646, 0.3335327208042145, 0.6698179244995117, 0.0, 0.0, 0.0, 0.0, 47.23232650756836]
0.089,[0.6634740829467773, 0.3298819065093994, 0.3367362916469574, 0.6698334813117981, 0.0, 0.0, 0.0, 0.0, 47.29465866088867]
0.090,[0.6634741425514221, 0.3266817033290863, 0.33983859419822693, 0.6698468923568726, 0.0, 0.0, 0.0, 0.0, 47.35465621948242]
0.091,[0.6634619832038879, 0.32872381806373596, 0.33786725997924805, 0.6698509454727173, 0.0, 0.0, 0.0, 0.0, 47.41238784790039]
0.092,[0.6634454727172852, 0.3315587043762207, 0.33508405089378357, 0.6698526740074158, 0.0, 0.0, 0.0, 0.0, 47.46784591674805]
0.093,[0.6634266376495361, 0.33444520831108093, 0.33219167590141296, 0.6698521375656128, 0.0, 0.0, 0.0, 0.0, 47.521060943603516]
0.094,[0.6634063720703125, 0.3372665047645569, 0.3293074071407318, 0.669849157333374, 0.0, 0.0, 0.0, 0.0, 47.57204055786133]
0.095,[0.6633853316307068, 0.3400076925754547, 0.32644912600517273, 0.6698434352874756, 0.0, 0.0, 0.0, 0.0, 47.62106704711914]
0.096,[0.6633881330490112, 0.3382163345813751, 0.32832327485084534, 0.6698583960533142, 0.0, 0.0, 0.0, 0.0, 47.66817855834961]
0.097,[0.6633946299552917, 0.33569809794425964, 0.33091768622398376, 0.6698740124702454, 0.0, 0.0, 0.0, 0.0, 47.71337890625]
0.098,[0.6634002327919006, 0.3330802321434021, 0.3335658013820648, 0.6698877811431885, 0.0, 0.0, 0.0, 0.0, 47.756710052490234]
0.099,[0.6634040474891663, 0.3304676115512848, 0.3361615538597107, 0.6698997616767883, 0.0, 0.0, 0.0, 0.0, 47.79818344116211]
0.100,[0.6634050607681274, 0.3278745412826538, 0.3386920094490051, 0.6699109673500061, 0.0, 0.0, 0.0, 0.0, 47.838104248046875]
0.101,[0.6633951663970947, 0.3295404016971588, 0.33707162737846375, 0.6699132919311523, 0.0, 0.0, 0.0, 0.0, 47.87651062011719]
0.102,[0.6633816361427307, 0.33186137676239014, 0.33478283882141113, 0.6699139475822449, 0.0, 0.0, 0.0, 0.0, 47.91340637207031]
0.103,[0.663366436958313, 0.3342384994029999, 0.33239999413490295, 0.6699129939079285, 0.0, 0.0, 0.0, 0.0, 47.94881820678711]
0.104,[0.6633499264717102, 0.33657416701316833, 0.33001822233200073, 0.6699106693267822, 0.0, 0.0, 0.0, 0.0, 47.98274612426758]
0.105,[0.6633331179618835, 0.3388572931289673, 0.32765206694602966, 0.6699061989784241, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.106,[0.6633357405662537, 0.33734217286109924, 0.32922568917274475, 0.6699178814888, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.107,[0.6633413434028625, 0.3351824879646301, 0.33144137263298035, 0.6699305772781372, 0.0, 0.0, 0.0, 0.0, 47.99997329711914]
0.108,[0.6633465886116028, 0.3328996002674103, 0.3337465524673462, 0.6699419617652893, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.109,[0.6633500456809998, 0.33057934045791626, 0.33605244755744934, 0.6699525713920593, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.110,[0.6633517146110535, 0.3282361328601837, 0.3383432626724243, 0.6699624061584473, 0.0, 0.0, 0.0, 0.0, 48.000003814697266]
0.111,[0.6633429527282715, 0.3297852575778961, 0.3368328809738159, 0.6699637770652771, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.112,[0.6633306741714478, 0.33196747303009033, 0.33467715978622437, 0.6699636578559875, 0.0, 0.0, 0.0, 0.0, 47.99998474121094]
0.113,[0.6633167266845703, 0.3342394232749939, 0.33239784836769104, 0.6699619293212891, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.114,[0.663301944732666, 0.33651188015937805, 0.33008065819740295, 0.6699583530426025, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.115,[0.6632863283157349, 0.3387697637081146, 0.3277408480644226, 0.669952929019928, 0.0, 0.0, 0.0, 0.0, 48.0]
0.116,[0.6632899641990662, 0.337252140045166, 0.32931697368621826, 0.6699636578559875, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.117,[0.6632965803146362, 0.3350934386253357, 0.3315310478210449, 0.6699753403663635, 0.0, 0.0, 0.0, 0.0, 47.999977111816406]
0.118,[0.6633028388023376, 0.33281198143959045, 0.33383387327194214, 0.6699856519699097, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.119,[0.6633073091506958, 0.3304934501647949, 0.33613747358322144, 0.6699953079223633, 0.0, 0.0, 0.0, 0.0, 48.0]
0.120,[0.6633099913597107, 0.32815200090408325, 0.3384265601634979, 0.6700040698051453, 0.0, 0.0, 0.0, 0.0, 48.0]
0.121,[0.6633022427558899, 0.3297033905982971, 0.3369137644767761, 0.6700044870376587, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.122,[0.6632909774780273, 0.3318879008293152, 0.3347562849521637, 0.6700032949447632, 0.0, 0.0, 0.0, 0.0, 47.99998092651367]
0.123,[0.6632781028747559, 0.3341621458530426, 0.3324751853942871, 0.6700006127357483, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.124,[0.6632637977600098, 0.33643588423728943, 0.3301572799682617, 0.6699965000152588, 0.0, 0.0, 0.0, 0.0, 48.0]
0.125,[0.6632491946220398, 0.33869603276252747, 0.3278156518936157, 0.669990062713623, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.126,[0.6632533073425293, 0.3371792733669281, 0.32939058542251587, 0.6700002551078796, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.127,[0.6632604598999023, 0.33502134680747986, 0.33160340785980225, 0.6700114607810974, 0.0, 0.0, 0.0, 0.0, 47.99997329711914]
0.128,[0.6632672548294067, 0.3327406644821167, 0.3339049816131592, 0.6700212955474854, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.129,[0.6632727384567261, 0.33042392134666443, 0.3362062871456146, 0.670029878616333, 0.0, 0.0, 0.0, 0.0, 48.0]
0.130,[0.6632758975028992, 0.32808324694633484, 0.33849412202835083, 0.6700381636619568, 0.0, 0.0, 0.0, 0.0, 48.0]
0.131,[0.6632686853408813, 0.3296358287334442, 0.3369804620742798, 0.6700380444526672, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.132,[0.663257896900177, 0.33182159066200256, 0.3348222076892853, 0.6700363755226135, 0.0, 0.0, 0.0, 0.0, 47.99998092651367]
0.133,[0.6632455587387085, 0.33409708738327026, 0.3325403332710266, 0.6700331568717957, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.134,[0.6632317900657654, 0.336372047662735, 0.33022162318229675, 0.670028567314148, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.135,[0.6632176637649536, 0.3386334478855133, 0.3278791606426239, 0.6700215935707092, 0.0, 0.0, 0.0, 0.0, 48.0]
0.136,[0.6632223129272461, 0.3371175229549408, 0.3294529616832733, 0.6700313091278076, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.137,[0.6632299423217773, 0.334960401058197, 0.3316645622253418, 0.6700419783592224, 0.0, 0.0, 0.0, 0.0, 47.999977111816406]
0.138,[0.6632372140884399, 0.33268052339553833, 0.33396491408348083, 0.6700512766838074, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.139,[0.663242757320404, 0.33036360144615173, 0.3362659811973572, 0.670059859752655, 0.0, 0.0, 0.0, 0.0, 48.0]
0.140,[0.6632463932037354, 0.3280237019062042, 0.3385525941848755, 0.6700676679611206, 0.0, 0.0, 0.0, 0.0, 48.0]
0.141,[0.6632397174835205, 0.3295774459838867, 0.3370381295681, 0.6700670123100281, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.142,[0.6632294654846191, 0.33176448941230774, 0.3348790109157562, 0.6700648665428162, 0.0, 0.0, 0.0, 0.0, 47.99998092651367]
0.143,[0.6632170677185059, 0.33404016494750977, 0.3325973451137543, 0.6700616478919983, 0.0, 0.0, 0.0, 0.0, 47.99999237060547]
0.144,[0.663203775882721, 0.3363162875175476, 0.33027777075767517, 0.6700565218925476, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.145,[0.663189709186554, 0.33857789635658264, 0.3279355764389038, 0.6700495481491089, 0.0, 0.0, 0.0, 0.0, 48.0]
0.146,[0.6631948351860046, 0.33706286549568176, 0.3295081853866577, 0.6700587868690491, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.147,[0.6632030010223389, 0.33490657806396484, 0.3317185938358307, 0.6700689196586609, 0.0, 0.0, 0.0, 0.0, 47.99998092651367]
0.148,[0.6632102727890015, 0.3326265215873718, 0.334018737077713, 0.6700782179832458, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.149,[0.6632162928581238, 0.3303104639053345, 0.33631861209869385, 0.6700863242149353, 0.0, 0.0, 0.0, 0.0, 48.0]
0.150,[0.6632199883460999, 0.32797035574913025, 0.33860504627227783, 0.6700941324234009, 0.0, 0.0, 0.0, 0.0, 48.0]
0.151,[0.6632132530212402, 0.3295242190361023, 0.33709070086479187, 0.6700934767723083, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.152,[0.6632030010223389, 0.33171144127845764, 0.33493173122406006, 0.6700912714004517, 0.0, 0.0, 0.0, 0.0, 47.99998092651367]
0.153,[0.6631911396980286, 0.3339883089065552, 0.33264926075935364, 0.6700875759124756, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.154,[0.6631778478622437, 0.33626461029052734, 0.33032986521720886, 0.6700824499130249, 0.0, 0.0, 0.0, 0.0, 48.0]
0.155,[0.6631642580032349, 0.3385274112224579, 0.32798680663108826, 0.670074999332428, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.156,[0.6631693840026855, 0.33701226115226746, 0.3295592963695526, 0.6700841784477234, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.157,[0.6631775498390198, 0.3348558247089386, 0.33176952600479126, 0.6700943112373352, 0.0, 0.0, 0.0, 0.0, 47.999977111816406]
0.158,[0.6631853580474854, 0.33257660269737244, 0.33406850695610046, 0.670103132724762, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.159,[0.6631913781166077, 0.33026036620140076, 0.336368203163147, 0.6701112389564514, 0.0, 0.0, 0.0, 0.0, 48.0]
0.160,[0.6631955504417419, 0.3279211223125458, 0.33865347504615784, 0.670118510723114, 0.0, 0.0, 0.0, 0.0, 48.0]
0.161,[0.6631888747215271, 0.3294751048088074, 0.3371392488479614, 0.6701178550720215, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.162,[0.6631790995597839, 0.33166348934173584, 0.33497941493988037, 0.6701152324676514, 0.0, 0.0, 0.0, 0.0, 47.99998092651367]
0.163,[0.6631672382354736, 0.3339405059814453, 0.3326970934867859, 0.6701114773750305, 0.0, 0.0, 0.0, 0.0, 47.9999885559082]
0.164,[0.6631544828414917, 0.0, 0.33037689328193665, 0.6701058745384216, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.165,[0.6631408929824829, 0.0, 0.3280339539051056, 0.6700984239578247, 0.0, 0.0, 0.0, 0.0, 48.0]
0.166,[0.6631465554237366, 0.0, 0.3296053111553192, 0.6701070666313171, 0.0, 0.0, 0.0, 0.0, 47.999996185302734]
0.167,[0.663137674331665, 0.0, 0.32790815830230713, 0.6701003313064575, 0.0, 0.0, 0.0, 0.0, 47.999977111816406]
0.168,[0.6631262898445129, 0.0, 0.3256480395793915, 0.6700890064239502, 0.0, 0.0, 0.0, 0.0, 47.628421783447266]
0.169,[0.6631125211715698, 0.0, 0.32290366291999817, 0.6700722575187683, 0.0, 0.0, 0.0, 0.0, 47.2689094543457]
0.170,[0.6630955934524536, 0.0, 0.3196882903575897, 0.6700494289398193, 0.0, 0.0, 0.0, 0.0, 46.9256477355957]
0.171,[0.6630757451057434, 0.0, 0.3160068094730377, 0.6700186133384705, 0.0, 0.0, 0.0, 0.0, 46.594058990478516]
0.172,[0.6630520224571228, 0.0, 0.3118581771850586, 0.6699790358543396, 0.0, 0.0, 0.0, 0.0, 46.272987365722656]
0.173,[0.6630244255065918, 0.0, 0.3072356879711151, 0.6699285507202148, 0.0, 0.0, 0.0, 0.0, 45.96141815185547]
0.174,[0.6629924774169922, 0.0, 0.30213016271591187, 0.6698656678199768, 0.0, 0.0, 0.0, 0.0, 45.65838623046875]
0.175,[0.6629554629325867, 0.0, 0.29652974009513855, 0.6697887778282166, 0.0, 0.0, 0.0, 0.0, 45.362979888916016]
0.176,[0.6629132628440857, 0.0, 0.29041823744773865, 0.6696956157684326, 0.0, 0.0, 0.0, 0.0, 45.074310302734375]
0.177,[0.6628650426864624, 0.0, 0.2837773263454437, 0.6695845127105713, 0.0, 0.0, 0.0, 0.0, 44.79151153564453]
0.178,[0.6628100872039795, 0.0, 0.27658534049987793, 0.6694535613059998, 0.0, 0.0, 0.0, 0.0, 44.51375198364258]
0.179,[0.6627479195594788, 0.0, 0.26881471276283264, 0.6693004965782166, 0.0, 0.0, 0.0, 0.0, 44.24020767211914]
0.180,[0.6626782417297363, 0.0, 0.26043573021888733, 0.6691226959228516, 0.0, 0.0, 0.0, 0.0, 43.97006607055664]
0.181,[0.6625999808311462, 0.0, 0.25141268968582153, 0.6689183115959167, 0.0, 0.0, 0.0, 0.0, 43.70252990722656]
0.182,[0.6625126004219055, 0.0, 0.24170631170272827, 0.6686846017837524, 0.0, 0.0, 0.0, 0.0, 43.43680191040039]
0.183,[0.6624149680137634, 0.0, 0.23127000033855438, 0.6684194803237915, 0.0, 0.0, 0.0, 0.0, 43.17208480834961]
0.184,[0.6623057723045349, 0.0, 0.22005388140678406, 0.6681206226348877, 0.0, 0.0, 0.0, 0.0, 42.90757369995117]
0.185,[0.6621848344802856, 0.0, 0.2079949676990509, 0.667784571647644, 0.0, 0.0, 0.0, 0.0, 42.6424560546875]
0.186,[0.6620501279830933, 0.0, 0.19502843916416168, 0.6674094200134277, 0.0, 0.0, 0.0, 0.0, 42.37590789794922]
0.187,[0.6619011759757996, 0.0, 0.1810743659734726, 0.6669914722442627, 0.0, 0.0, 0.0, 0.0, 42.10707473754883]
0.188,[0.6617357134819031, 0.0, 0.16604594886302948, 0.6665284037590027, 0.0, 0.0, 0.0, 0.0, 41.8350830078125]
0.189,[0.6615525484085083, 0.0, 0.14984120428562164, 0.6660167574882507, 0.0, 0.0, 0.0, 0.0, 41.55900955200195]
0.190,[0.6613495945930481, 0.0, 0.1323426067829132, 0.6654534339904785, 0.0, 0.0, 0.0, 0.0, 41.27790069580078]
0.191,[0.6611253023147583, 0.0, 0.11341502517461777, 0.6648344397544861, 0.0, 0.0, 0.0, 0.0, 40.990745544433594]
